name,chrom,chrom_class,mean_jc_div
gu_266_chr7_37386102_37387514,7,chr7_ancestral,0.37496124576069323
gu_269_chr7_37413959_37415371,7,chr7_ancestral,0.3757540102387377
gu_272_chr7_37433749_37435160,7,chr7_ancestral,0.37496124576069323
gu_275_chr7_37453600_37455011,7,chr7_ancestral,0.37496124576069323
gu_278_chr7_37473437_37474848,7,chr7_ancestral,0.37496124576069323
gu_286_chr7_38723752_38726406,7,chr7_ancestral,0.822293962557751
gu_288_chr7_38737254_38739920,7,chr7_ancestral,0.8432793827009177
gu_290_chr7_38746791_38749508,7,chr7_ancestral,0.846933976750989
gu_297_chr7_38775060_38777726,7,chr7_ancestral,0.846594646484104
gu_300_chr7_38788352_38791018,7,chr7_ancestral,0.8461151664002937
gu_306_chr7_38812877_38815543,7,chr7_ancestral,0.8453804383248037
gu_311_chr7_38833655_38836321,7,chr7_ancestral,0.8470483638767426
gu_314_chr7_38846963_38849629,7,chr7_ancestral,0.8383939612792425
gu_318_chr7_38864019_38866685,7,chr7_ancestral,0.8471188918588319
gu_321_chr7_38877309_38879975,7,chr7_ancestral,0.8437158213996323
gu_324_chr7_38890612_38893278,7,chr7_ancestral,0.8461151664002937
gu_327_chr7_38903915_38906481,7,chr7_ancestral,0.859947102226434
gu_335_chr7_38951723_38954388,7,chr7_ancestral,0.8441067170444043
gu_367_chr10_2259888_2261645,10,micro_derived,0.25949007750288144
gu_369_chr10_2338773_2340222,10,micro_derived,0.2665083322078633
gu_373_chr10_2817781_2819227,10,micro_derived,0.25121456914766305
gu_375_chr10_2954131_2955889,10,micro_derived,0.2600945581256301
gu_377_chr10_3031697_3033147,10,micro_derived,0.2617335355525839
gu_378_chr10_3077936_3079693,10,micro_derived,0.2604057504323157
gu_380_chr10_3191103_3192554,10,micro_derived,0.2661316140514941
gu_398_chr10_2301720_2303477,10,micro_derived,0.5118352963934737
gu_400_chr10_2346027_2347478,10,micro_derived,0.37862643368632026
gu_404_chr10_2998284_3000040,10,micro_derived,0.4886251013367611
gu_408_chr10_3149916_3151672,10,micro_derived,0.49138792729683445
gu_445_chr10_3670115_3671503,10,micro_derived,0.37521013290798916
gu_446_chr13_1177111_1178596,13,micro_derived,0.2621549827095073
gu_449_chr13_1238367_1239805,13,micro_derived,0.25428180027221137
gu_451_chr13_1414033_1415484,13,micro_derived,0.26057108880101293
gu_463_chr13_1184338_1185823,13,micro_derived,0.38039719065435107
gu_465_chr13_1285656_1287112,13,micro_derived,0.3675142988897626
gu_467_chr13_1354006_1355452,13,micro_derived,0.3730026667684826
gu_469_chr13_1421238_1422681,13,micro_derived,0.374749089878373
gu_472_chr16_1683685_1684961,16,micro_derived,0.4937415762343408
gu_475_chr16_1721510_1723689,16,micro_derived,0.37679647519929194
gu_477_chr16_1868701_1871544,16,micro_derived,0.49283156310366916
gu_479_chr16_2310673_2313505,16,micro_derived,0.5003896748292128
gu_481_chr16_2485943_2488785,16,micro_derived,0.49056763906437145
gu_483_chr16_2571852_2574032,16,micro_derived,0.29521126000015446
gu_485_chr16_2753794_2756480,16,micro_derived,0.46016362187172605
gu_487_chr16_2876850_2879682,16,micro_derived,0.48906059796527546
gu_489_chr16_3090072_3092901,16,micro_derived,0.5021140737722314
gu_491_chr16_3222715_3225542,16,micro_derived,0.49461903942845314
gu_493_chr16_3336436_3337868,16,micro_derived,0.48065060112865904
gu_496_chr16_3429703_3431883,16,micro_derived,0.37582322106617927
gu_498_chr16_3671924_3673356,16,micro_derived,0.4874177756071177
gu_501_chr16_3729720_3732548,16,micro_derived,0.4630735556250516
gu_503_chr16_3786543_3789385,16,micro_derived,0.46095868416863606
gu_505_chr16_4013765_4016593,16,micro_derived,0.4976722653202645
gu_507_chr16_4097583_4100426,16,micro_derived,0.46894778798432835
gu_509_chr16_4121735_4123915,16,micro_derived,0.3773509856327265
gu_511_chr16_4385023_4387203,16,micro_derived,0.3793525295646874
gu_513_chr16_4525946_4528126,16,micro_derived,0.3773509856327265
gu_515_chr16_4633896_4636569,16,micro_derived,0.4989497518328157
gu_517_chr16_4708901_4711081,16,micro_derived,0.3773509856327265
gu_519_chr16_4750272_4752453,16,micro_derived,0.37987566615572343
gu_522_chr16_1893283_1895463,16,micro_derived,0.5928159347301879
gu_524_chr16_2333915_2336095,16,micro_derived,0.5896935861338435
gu_526_chr16_2593949_2596626,16,micro_derived,0.7850995848819733
gu_528_chr16_2781557_2783737,16,micro_derived,0.5918593019144615
gu_530_chr16_2901259_2903439,16,micro_derived,0.5907977049098331
gu_532_chr16_3138970_3141642,16,micro_derived,0.7761903793171356
gu_534_chr16_3453465_3456294,16,micro_derived,0.8134558214079615
gu_536_chr16_3696272_3698452,16,micro_derived,0.5923809190705697
gu_538_chr16_3811145_3813325,16,micro_derived,0.5902841507611203
gu_540_chr16_4145173_4147763,16,micro_derived,0.7927158392929469
gu_542_chr16_4232588_4235416,16,micro_derived,0.7595390242681904
gu_544_chr16_4408309_4411138,16,micro_derived,0.7877751308661213
gu_546_chr16_4548903_4551493,16,micro_derived,0.7927158392929469
gu_557_chr28_7609068_7612011,28,micro_derived,0.5077365912982752
gu_618_chr29_6991957_6993407,29,micro_derived,0.2591467335837565
gu_736_chr29_10004111_10005504,29,micro_derived,0.2630452136482277
gu_751_chr29_5372567_5373983,29,micro_derived,0.3673058081736961
gu_758_chr31_586603_588359,31,micro_derived,0.26215115995454596
gu_760_chr31_621086_622532,31,micro_derived,0.25744787142513814
gu_765_chr31_790179_791926,31,micro_derived,0.26055720067575616
gu_767_chr31_1054378_1055829,31,micro_derived,0.2498207732113448
gu_769_chr31_1154399_1156156,31,micro_derived,0.2626263590827766
gu_771_chr31_1461307_1462701,31,micro_derived,0.2518233268882847
gu_784_chr31_2873691_2875137,31,micro_derived,0.25464142669748296
gu_786_chr31_3003187_3004934,31,micro_derived,0.26261940509538023
gu_788_chr31_3102339_3103789,31,micro_derived,0.2576994012827382
gu_789_chr31_3652167_3653613,31,micro_derived,0.2535313630256335
gu_793_chr31_3900044_3901801,31,micro_derived,0.26123219930110936
gu_795_chr31_4018927_4020366,31,micro_derived,0.25434776916648744
gu_797_chr31_4233068_4234823,31,micro_derived,0.2607240611933954
gu_806_chr31_682650_684100,31,micro_derived,0.43546603727661376
gu_808_chr31_720382_722139,31,micro_derived,0.5165838126475717
gu_810_chr31_1247095_1248850,31,micro_derived,0.5073466266619523
gu_811_chr31_1326739_1328195,31,micro_derived,0.36188203911358413
gu_812_chr31_1468500_1469951,31,micro_derived,0.35710906744710524
gu_814_chr31_1635968_1637722,31,micro_derived,0.5371719782130486
gu_816_chr31_1715452_1717209,31,micro_derived,0.5020603732942261
gu_843_chr31_2565219_2566975,31,micro_derived,0.5209699055718482
gu_845_chr31_2714444_2715842,31,micro_derived,0.36696354729626196
gu_847_chr31_2778730_2780180,31,micro_derived,0.38297795786246736
gu_851_chr31_2964890_2966646,31,micro_derived,0.5112872299973122
gu_853_chr31_3071990_3073746,31,micro_derived,0.5129315061594871
gu_855_chr31_3109611_3111062,31,micro_derived,0.4233385975680191
gu_857_chr31_3352705_3354462,31,micro_derived,0.5174176829541096
gu_859_chr31_3606466_3607912,31,micro_derived,0.38079569277155256
gu_860_chr31_3712573_3714024,31,micro_derived,0.40348570192522104
gu_865_chr31_4184742_4186488,31,micro_derived,0.5106406890366808
gu_874_chr33_2397387_2398837,33,micro_derived,0.27131021389569127
gu_876_chr33_2924655_2926101,33,micro_derived,0.2547081222182823
gu_878_chr33_4400255_4403006,33,micro_derived,0.3557172354890245
gu_880_chr33_4566386_4569134,33,micro_derived,0.34688021151519255
gu_882_chr33_4678193_4680940,33,micro_derived,0.3539190220818053
gu_884_chr33_4808208_4810959,33,micro_derived,0.3526562925668438
gu_886_chr33_4856287_4859032,33,micro_derived,0.3556586786229752
gu_888_chr33_4994023_4996774,33,micro_derived,0.35472666941560593
gu_890_chr33_5069604_5072355,33,micro_derived,0.3540746854001787
gu_892_chr33_5311635_5314386,33,micro_derived,0.3464273873561872
gu_896_chr33_5517053_5519804,33,micro_derived,0.35843307356930293
gu_898_chr33_5570869_5573614,33,micro_derived,0.3553193699102423
gu_900_chr33_5692613_5695363,33,micro_derived,0.35106729970542677
gu_902_chr33_5754149_5756897,33,micro_derived,0.3526030076503303
gu_904_chr33_5847163_5849914,33,micro_derived,0.3504262776027542
gu_906_chr33_5922427_5925173,33,micro_derived,0.35485512383702106
gu_908_chr33_6122579_6125327,33,micro_derived,0.35289130741466224
gu_910_chr33_6231953_6234700,33,micro_derived,0.3507799834856857
gu_914_chr33_2783657_2785102,33,micro_derived,0.4044968211793789
gu_916_chr33_2877086_2878831,33,micro_derived,0.5086404409972025
gu_918_chr33_4491947_4494692,33,micro_derived,0.4485128419156544
gu_922_chr33_4630431_4633185,33,micro_derived,0.4513352118840902
gu_926_chr33_4767261_4770009,33,micro_derived,0.4519952478201733
gu_928_chr33_4953055_4955806,33,micro_derived,0.45043777583774763
gu_930_chr33_5175677_5178426,33,micro_derived,0.44554277734899306
gu_932_chr33_5236153_5238902,33,micro_derived,0.44022990018487484
gu_934_chr33_5268963_5271716,33,micro_derived,0.438190535583952
gu_936_chr33_5383147_5385898,33,micro_derived,0.45409950272617144
gu_938_chr33_5437570_5440324,33,micro_derived,0.4492122046440082
gu_940_chr33_5652436_5655183,33,micro_derived,0.45937411373311576
gu_942_chr33_5805751_5808499,33,micro_derived,0.4455427773489931
gu_944_chr33_5969462_5972208,33,micro_derived,0.45409950272617144
gu_946_chr33_6075304_6078055,33,micro_derived,0.464189928258173
gu_948_chr33_6183517_6186265,33,micro_derived,0.4325307568757389
gu_950_chr33_6289372_6292123,33,micro_derived,0.44769244155322013
gu_952_chr33_6337488_6340242,33,micro_derived,0.4568549624092574
gu_953_chr34_813730_815091,34,micro_derived,0.2649782111261246
gu_970_chr34_1237684_1239122,34,micro_derived,0.25451791322910766
gu_971_chr34_1375653_1377093,34,micro_derived,0.26257964474476536
gu_977_chr34_1553977_1555424,34,micro_derived,0.2578840986302011
gu_978_chr34_1642926_1644682,34,micro_derived,0.2626640756627249
gu_980_chr34_1675795_1677242,34,micro_derived,0.26232726929110367
gu_981_chr34_1715219_1718014,34,micro_derived,0.3286252001887731
gu_984_chr34_1827716_1829156,34,micro_derived,0.26090108844022236
gu_986_chr34_1911409_1914203,34,micro_derived,0.3240578348166952
gu_989_chr34_2096797_2098239,34,micro_derived,0.2576034630294108
gu_991_chr34_2152501_2155295,34,micro_derived,0.3240578348166952
gu_994_chr34_2217548_2218988,34,micro_derived,0.26072134934107855
gu_996_chr34_2301180_2302937,34,micro_derived,0.2632519362024859
gu_1009_chr34_2627084_2628524,34,micro_derived,0.2610955113649483
gu_1011_chr34_2710965_2712722,34,micro_derived,0.26640323250501685
gu_1013_chr34_2741111_2742559,34,micro_derived,0.2580681243330776
gu_1018_chr34_2862640_2864088,34,micro_derived,0.2757379920374458
gu_1019_chr34_2901547_2904341,34,micro_derived,0.32348335368607883
gu_1022_chr34_3000811_3002566,34,micro_derived,0.26075353410948743
gu_1024_chr34_3030903_3032351,34,micro_derived,0.2614342210304842
gu_1033_chr34_3370269_3372025,34,micro_derived,0.26211408942859354
gu_1035_chr34_3459636_3461391,34,micro_derived,0.2619348799300604
gu_1037_chr34_3489783_3491231,34,micro_derived,0.2610649407490701
gu_1046_chr34_3856218_3857974,34,micro_derived,0.26403849840355575
gu_1050_chr34_3911355_3912803,34,micro_derived,0.25788537364778724
gu_1060_chr34_1068535_1069981,34,micro_derived,0.35961670308180016
gu_1065_chr34_1244730_1246170,34,micro_derived,0.3636229721603667
gu_1067_chr34_1283736_1285492,34,micro_derived,0.5327194510927592
gu_1069_chr34_1308197_1309953,34,micro_derived,0.5327194510927592
gu_1071_chr34_1333409_1335165,34,micro_derived,0.5332251232141354
gu_1072_chr34_1382532_1383979,34,micro_derived,0.3908414911706139
gu_1074_chr34_1420083_1421838,34,micro_derived,0.522350054375099
gu_1079_chr34_1561790_1563230,34,micro_derived,0.4343298381467553
gu_1081_chr34_1594346_1596101,34,micro_derived,0.5170962373623275
gu_1085_chr34_1682790_1684230,34,micro_derived,0.3859090608215628
gu_1088_chr34_1779063_1780505,34,micro_derived,0.2872979404126668
gu_1098_chr34_2032692_2034379,34,micro_derived,0.5172794662221583
gu_1101_chr34_2103309_2104755,34,micro_derived,0.37224041395825086
gu_1102_chr34_2224617_2226063,34,micro_derived,0.39066218203770847
gu_1104_chr34_2254316_2256072,34,micro_derived,0.5532278705542599
gu_1106_chr34_2278804_2280559,34,micro_derived,0.5167548713706508
gu_1107_chr34_2332420_2333859,34,micro_derived,0.37705108287638744
gu_1108_chr34_2634153_2635599,34,micro_derived,0.39066218203770847
gu_1110_chr34_2663829_2665584,34,micro_derived,0.5553845504325369
gu_1112_chr34_2688442_2690197,34,micro_derived,0.5180439458349566
gu_1124_chr34_3037959_3039399,34,micro_derived,0.37531010283990307
gu_1132_chr34_3321891_3323333,34,micro_derived,0.3933269115378571
gu_1139_chr34_3496881_3498321,34,micro_derived,0.38179644038987154
gu_1148_chr34_3784508_3785949,34,micro_derived,0.4298730946019437
gu_1150_chr34_3810428_3812184,34,micro_derived,0.5178213840038249
gu_1152_chr34_3835106_3836862,34,micro_derived,0.5392062744561379
gu_1162_chr35_2424436_2425829,35,micro_derived,0.255594937586473
gu_1164_chr35_2451192_2452585,35,micro_derived,0.25766279914584783
gu_1166_chr35_3172738_3174093,35,micro_derived,0.2518130860115508
gu_1168_chr35_3187352_3188745,35,micro_derived,0.255594937586473
gu_1170_chr35_3214112_3215505,35,micro_derived,0.25766279914584783
gu_1174_chr35_3288920_3290314,35,micro_derived,0.25585344603538274
gu_1176_chr35_3369382_3371138,35,micro_derived,0.2604673974710758
gu_1178_chr35_3437582_3438943,35,micro_derived,0.25976825293253736
gu_1181_chr35_3863907_3865662,35,micro_derived,0.2647456219459838
gu_1183_chr35_4238490_4241888,35,micro_derived,0.2625365871051673
gu_1184_chr35_4444415_4445861,35,micro_derived,0.2490385635381063
gu_1189_chr35_4761830_4763586,35,micro_derived,0.2606092137014575
gu_1197_chr35_4984787_4986180,35,micro_derived,0.261960012726909
gu_1205_chr35_5193972_5195730,35,micro_derived,0.2655450813931607
gu_1208_chr35_5389351_5390713,35,micro_derived,0.25746841006982085
gu_1210_chr35_5486792_5488549,35,micro_derived,0.2635171085614754
gu_1212_chr35_5643180_5644927,35,micro_derived,0.26003224061165503
gu_1214_chr35_5730066_5731511,35,micro_derived,0.25066709280912514
gu_1218_chr35_6000071_6001829,35,micro_derived,0.266943651326743
gu_1220_chr35_6798600_6799955,35,micro_derived,0.2518130860115508
gu_1222_chr35_6916770_6918529,35,micro_derived,0.25578252003524266
gu_1226_chr35_7181417_7182863,35,micro_derived,0.25548762913474454
gu_1230_chr35_7775650_7777088,35,micro_derived,0.25160420919365467
gu_1234_chr35_8331176_8332625,35,micro_derived,0.26240085359655213
gu_1246_chr35_8580882_8582269,35,micro_derived,0.26846239425756396
gu_1255_chr35_9149135_9150581,35,micro_derived,0.25548762913474454
gu_1257_chr35_9399778_9401191,35,micro_derived,0.2548714227004465
gu_1262_chr35_9670819_9672265,35,micro_derived,0.25604973808246656
gu_1265_chr35_9896692_9898138,35,micro_derived,0.2524126891478424
gu_1267_chr35_10154831_10156243,35,micro_derived,0.25920033118690394
gu_1269_chr35_10328699_10330454,35,micro_derived,0.2558731737628241
gu_1271_chr35_10439321_10440772,35,micro_derived,0.25374426325137595
gu_1273_chr35_10542496_10543947,35,micro_derived,0.33847933051702517
gu_1276_chr35_10804444_10805899,35,micro_derived,0.27363109447238076
gu_1279_chr35_2326072_2327829,35,micro_derived,0.5225421887725997
gu_1281_chr35_2496903_2498659,35,micro_derived,0.5224202944034815
gu_1282_chr35_2709427_2710877,35,micro_derived,0.361326792450796
gu_1285_chr35_3067852_3069609,35,micro_derived,0.5225421887725997
gu_1286_chr35_3235407_3236858,35,micro_derived,0.4751161754859282
gu_1288_chr35_3511608_3513364,35,micro_derived,0.5379391739126848
gu_1290_chr35_3674625_3676383,35,micro_derived,0.5021690185171795
gu_1294_chr35_4187362_4189119,35,micro_derived,0.512125859549163
gu_1296_chr35_4387410_4389169,35,micro_derived,0.5270184192628894
gu_1314_chr35_5015286_5016737,35,micro_derived,0.4547638442966233
gu_1316_chr35_5050434_5052191,35,micro_derived,0.524773253352977
gu_1318_chr35_5258080_5259837,35,micro_derived,0.5145211642901286
gu_1320_chr35_5605406_5606852,35,micro_derived,0.4339538518520565
gu_1322_chr35_5878223_5879634,35,micro_derived,0.36847392948364255
gu_1326_chr35_6191756_6193515,35,micro_derived,0.5284065636078416
gu_1330_chr35_6384882_6386641,35,micro_derived,0.5188822474618686
gu_1332_chr35_6441200_6442958,35,micro_derived,0.5239039565502202
gu_1334_chr35_6708748_6710505,35,micro_derived,0.5225421887725997
gu_1336_chr35_6844283_6846039,35,micro_derived,0.5189997754920026
gu_1338_chr35_6879596_6881353,35,micro_derived,0.506876778233913
gu_1341_chr35_7009154_7010912,35,micro_derived,0.5118781007687372
gu_1343_chr35_7391709_7393466,35,micro_derived,0.524547964198001
gu_1345_chr35_7547126_7548884,35,micro_derived,0.5199981355309731
gu_1347_chr35_7674528_7676285,35,micro_derived,0.5099012546693419
gu_1350_chr35_7930608_7932365,35,micro_derived,0.5149706333149415
gu_1352_chr35_8047006_8048753,35,micro_derived,0.5132015932531953
gu_1354_chr35_8085465_8087221,35,micro_derived,0.4557858348123552
gu_1356_chr35_8186970_8188726,35,micro_derived,0.5100079049738235
gu_1360_chr35_8338429_8339823,35,micro_derived,0.44670863365187136
gu_1364_chr35_8447183_8448628,35,micro_derived,0.38076797257002315
gu_1366_chr35_8736940_8738699,35,micro_derived,0.5205343421596504
gu_1368_chr35_8806032_8807394,35,micro_derived,0.4417700169289713
gu_1371_chr35_9484639_9486086,35,micro_derived,0.35989402467853815
gu_1375_chr35_9719597_9721352,35,micro_derived,0.5082110401351183
gu_1382_chr35_10038736_10040154,35,micro_derived,0.3593264269935862
gu_1386_chr35_10290480_10291925,35,micro_derived,0.3619232200107189
gu_1389_chr35_10698626_10700071,35,micro_derived,0.36165894010808575
gu_1393_chr35_10844548_10846305,35,micro_derived,0.5240902075608216
gu_1395_chr35_10881917_10883368,35,micro_derived,0.35598174352943
gu_1397_chr35_10943821_10945580,35,micro_derived,0.5235771083539691
gu_1399_chr35_11039301_11041058,35,micro_derived,0.5239774487522967
gu_1400_chr36_1116056_1117507,36,micro_derived,0.25725030714152597
gu_1402_chr36_1208267_1209660,36,micro_derived,0.26196467022949066
gu_1404_chr36_1316290_1318046,36,micro_derived,0.26240868682283625
gu_1406_chr36_1398688_1400139,36,micro_derived,0.25550326477581586
gu_1407_chr36_1448740_1450496,36,micro_derived,0.26173480485298833
gu_1409_chr36_1645363_1647109,36,micro_derived,0.2626256017195691
gu_1411_chr36_1698020_1699471,36,micro_derived,0.2539873973124589
gu_1413_chr36_1819099_1820543,36,micro_derived,0.25396856229110204
gu_1415_chr36_2202042_2203431,36,micro_derived,0.25135128522581857
gu_1417_chr36_2233856_2235611,36,micro_derived,0.2548185646175116
gu_1419_chr36_2399545_2401301,36,micro_derived,0.2610360075938432
gu_1424_chr36_2618817_2620573,36,micro_derived,0.2616107375761683
gu_1426_chr36_2686384_2688140,36,micro_derived,0.26223233095359905
gu_1428_chr36_2968704_2970461,36,micro_derived,0.2591003388571667
gu_1430_chr36_3005671_3007428,36,micro_derived,0.2612961385446034
gu_1435_chr36_3363412_3364857,36,micro_derived,0.26000867077205836
gu_1437_chr36_3456561_3458318,36,micro_derived,0.25928396545632365
gu_1439_chr36_3482764_3484520,36,micro_derived,0.26257623009509823
gu_1441_chr36_3566400_3568157,36,micro_derived,0.2612961385446034
gu_1443_chr36_3652182_3653929,36,micro_derived,0.25988255704011365
gu_1445_chr36_3717861_3719307,36,micro_derived,0.25980069547369855
gu_1446_chr36_3773357_3774800,36,micro_derived,0.2600748362203178
gu_1448_chr36_3810343_3813012,36,micro_derived,0.26869788093162084
gu_1451_chr36_4017375_4018821,36,micro_derived,0.25766088343727744
gu_1455_chr36_4135582_4137329,36,micro_derived,0.26047457691725356
gu_1457_chr36_4276779_4278225,36,micro_derived,0.2512310310608329
gu_1461_chr36_4399948_4401704,36,micro_derived,0.26424560351701404
gu_1463_chr36_4497644_4499400,36,micro_derived,0.2673692163046662
gu_1465_chr36_4531090_4532539,36,micro_derived,0.2617734250472907
gu_1467_chr36_4564737_4566186,36,micro_derived,0.2617734250472907
gu_1469_chr36_4674380_4675827,36,micro_derived,0.2617062616788108
gu_1470_chr36_4803938_4805695,36,micro_derived,0.2651871180812915
gu_1472_chr36_4868242_4869687,36,micro_derived,0.2595154507701241
gu_1474_chr36_5656855_5658611,36,micro_derived,0.26026335520205846
gu_1477_chr36_6067482_6068842,36,micro_derived,0.25973076014702773
gu_1483_chr36_6391152_6392908,36,micro_derived,0.2651872208351952
gu_1485_chr36_6422369_6424125,36,micro_derived,0.2560829306157419
gu_1492_chr36_6818588_6820346,36,micro_derived,0.27243835441963643
gu_1494_chr36_7099538_7100987,36,micro_derived,0.2611008392522706
gu_1496_chr36_7195487_7197240,36,micro_derived,0.2574709700958856
gu_1498_chr36_7234310_7235755,36,micro_derived,0.26998744623384696
gu_1502_chr36_7503305_7504750,36,micro_derived,0.25664648297409276
gu_1504_chr36_7640598_7641958,36,micro_derived,0.2560145137632446
gu_1506_chr36_7852797_7854244,36,micro_derived,0.2617062616788107
gu_1509_chr36_8174986_8176437,36,micro_derived,0.2555201594741782
gu_1511_chr36_8233730_8235477,36,micro_derived,0.2598825570401136
gu_1513_chr36_8299430_8300876,36,micro_derived,0.25980069547369855
gu_1514_chr36_8725622_8727071,36,micro_derived,0.25617582813049566
gu_1517_chr36_9097697_9099110,36,micro_derived,0.2605089194350231
gu_1519_chr36_9233457_9234903,36,micro_derived,0.2473135763569646
gu_1530_chr36_9634858_9635958,36,micro_derived,0.8582034282910784
gu_1531_chr36_9803700_9805456,36,micro_derived,0.26356307459897904
gu_1539_chr36_10222838_10224289,36,micro_derived,0.2597209836855758
gu_1541_chr36_10315983_10317434,36,micro_derived,0.25566975515813906
gu_1543_chr36_10474824_10476270,36,micro_derived,0.2548179988346365
gu_1545_chr36_10531926_10533384,36,micro_derived,0.25803466276817116
gu_1547_chr36_10683195_10684641,36,micro_derived,0.2551846977854675
gu_1551_chr36_10868070_10869828,36,micro_derived,0.26153624632897143
gu_1553_chr36_10937669_10939428,36,micro_derived,0.2602877099923
gu_1555_chr36_11615427_11616873,36,micro_derived,0.2526672455109713
