gene_unit_id,chrom,accession,anchor_pos,start,end,span,n_hits,total_seq_len,has_exon13,coverage_frac,chrom_class,is_ancestral
190,7,CM116063.1,,32886754,32888205,1452,5,831,False,0.506398537477148,chr7_ancestral,False
191,7,CM116063.1,,33273774,33277731,3958,10,2211,False,1.3473491773308959,chr7_ancestral,False
234,7,CM116063.1,,36050726,36053388,2663,8,1416,False,0.8628884826325411,chr7_ancestral,False
236,7,CM116063.1,,36060319,36062983,2665,8,1434,False,0.8738574040219378,chr7_ancestral,False
238,7,CM116063.1,,36069914,36072578,2665,8,1434,False,0.8738574040219378,chr7_ancestral,False
241,7,CM116063.1,,36122282,36123694,1413,4,828,False,0.5045703839122486,chr7_ancestral,False
244,7,CM116063.1,,36162166,36163578,1413,4,828,False,0.5045703839122486,chr7_ancestral,False
247,7,CM116063.1,,38263146,38265702,2557,7,1407,False,0.8574040219378428,chr7_ancestral,False
253,7,CM116063.1,,32175311,32179270,3960,10,2217,False,1.3510054844606947,chr7_ancestral,True
257,7,CM116063.1,,37054543,37056740,2198,6,1308,False,0.7970749542961609,chr7_ancestral,False
266,7,CM116063.1,,37386102,37387514,1413,4,828,False,0.5045703839122486,chr7_ancestral,False
269,7,CM116063.1,,37413959,37415371,1413,4,828,False,0.5045703839122486,chr7_ancestral,False
272,7,CM116063.1,,37433749,37435160,1412,4,828,False,0.5045703839122486,chr7_ancestral,False
275,7,CM116063.1,,37453600,37455011,1412,4,873,False,0.5319926873857403,chr7_ancestral,False
278,7,CM116063.1,,37473437,37474848,1412,4,882,False,0.5374771480804388,chr7_ancestral,False
286,7,CM116063.1,,38723752,38726406,2655,7,1608,False,0.979890310786106,chr7_ancestral,False
288,7,CM116063.1,,38737254,38739920,2667,8,1422,False,0.8665447897623401,chr7_ancestral,False
290,7,CM116063.1,,38746791,38749508,2718,8,1473,False,0.8976234003656307,chr7_ancestral,False
297,7,CM116063.1,,38775060,38777726,2667,8,1443,False,0.8793418647166362,chr7_ancestral,False
300,7,CM116063.1,,38788352,38791018,2667,8,1449,False,0.8829981718464351,chr7_ancestral,False
306,7,CM116063.1,,38812877,38815543,2667,8,1449,False,0.8829981718464351,chr7_ancestral,False
311,7,CM116063.1,,38833655,38836321,2667,8,1449,False,0.8829981718464351,chr7_ancestral,False
314,7,CM116063.1,,38846963,38849629,2667,8,1449,False,0.8829981718464351,chr7_ancestral,False
318,7,CM116063.1,,38864019,38866685,2667,8,1443,False,0.8793418647166362,chr7_ancestral,False
321,7,CM116063.1,,38877309,38879975,2667,8,1443,False,0.8793418647166362,chr7_ancestral,False
324,7,CM116063.1,,38890612,38893278,2667,8,1449,False,0.8829981718464351,chr7_ancestral,False
327,7,CM116063.1,,38903915,38906481,2567,8,1362,False,0.829981718464351,chr7_ancestral,False
335,7,CM116063.1,,38951723,38954388,2666,8,1461,False,0.8903107861060329,chr7_ancestral,False
367,10,CM116066.1,,2259888,2261645,1758,5,900,False,0.5484460694698354,micro_derived,False
369,10,CM116066.1,,2338773,2340222,1450,4,879,False,0.5356489945155393,micro_derived,False
373,10,CM116066.1,,2817781,2819227,1447,4,861,False,0.5246800731261426,micro_derived,False
375,10,CM116066.1,,2954131,2955889,1759,5,906,False,0.5521023765996343,micro_derived,False
377,10,CM116066.1,,3031697,3033147,1451,4,879,False,0.5356489945155393,micro_derived,False
378,10,CM116066.1,,3077936,3079693,1758,5,900,False,0.5484460694698354,micro_derived,False
380,10,CM116066.1,,3191103,3192554,1452,4,1050,False,0.6398537477148081,micro_derived,False
398,10,CM116066.1,,2301720,2303477,1758,5,876,False,0.5338208409506399,micro_derived,False
400,10,CM116066.1,,2346027,2347478,1452,4,852,False,0.5191956124314442,micro_derived,False
404,10,CM116066.1,,2998284,3000040,1757,5,1230,False,0.7495429616087751,micro_derived,False
408,10,CM116066.1,,3149916,3151672,1757,5,1236,False,0.753199268738574,micro_derived,False
445,10,CM116066.1,,3670115,3671503,1389,4,834,False,0.5082266910420475,micro_derived,False
446,13,CM116069.1,,1177111,1178596,1486,4,894,False,0.5447897623400365,micro_derived,False
449,13,CM116069.1,,1238367,1239805,1439,4,867,False,0.5283363802559415,micro_derived,False
451,13,CM116069.1,,1414033,1415484,1452,4,879,False,0.5356489945155393,micro_derived,False
463,13,CM116069.1,,1184338,1185823,1486,4,894,False,0.5447897623400365,micro_derived,False
465,13,CM116069.1,,1285656,1287112,1457,4,831,False,0.506398537477148,micro_derived,False
467,13,CM116069.1,,1354006,1355452,1447,4,834,False,0.5082266910420475,micro_derived,False
469,13,CM116069.1,,1421238,1422681,1444,4,840,False,0.5118829981718465,micro_derived,False
472,16,CM116072.1,,1683685,1684961,1277,5,1041,False,0.6343692870201096,micro_derived,False
475,16,CM116072.1,,1721510,1723689,2180,5,1161,False,0.7074954296160878,micro_derived,False
477,16,CM116072.1,,1868701,1871544,2844,9,1833,False,1.117001828153565,micro_derived,False
479,16,CM116072.1,,2310673,2313505,2833,9,1863,False,1.1352833638025595,micro_derived,False
481,16,CM116072.1,,2485943,2488785,2843,9,1815,False,1.106032906764168,micro_derived,False
483,16,CM116072.1,,2571852,2574032,2181,5,1467,False,0.8939670932358318,micro_derived,False
485,16,CM116072.1,,2753794,2756480,2687,8,1521,False,0.926873857404022,micro_derived,False
487,16,CM116072.1,,2876850,2879682,2833,9,1806,False,1.1005484460694699,micro_derived,False
489,16,CM116072.1,,3090072,3092901,2830,9,1878,False,1.1444241316270567,micro_derived,False
491,16,CM116072.1,,3222715,3225542,2828,9,1800,False,1.0968921389396709,micro_derived,False
493,16,CM116072.1,,3336436,3337868,1433,5,1191,False,0.7257769652650823,micro_derived,False
496,16,CM116072.1,,3429703,3431883,2181,5,1467,False,0.8939670932358318,micro_derived,False
498,16,CM116072.1,,3671924,3673356,1433,5,1191,False,0.7257769652650823,micro_derived,False
501,16,CM116072.1,,3729720,3732548,2829,9,1569,False,0.9561243144424132,micro_derived,False
503,16,CM116072.1,,3786543,3789385,2843,9,1578,False,0.9616087751371115,micro_derived,False
505,16,CM116072.1,,4013765,4016593,2829,9,1806,False,1.1005484460694699,micro_derived,False
507,16,CM116072.1,,4097583,4100426,2844,9,1584,False,0.9652650822669104,micro_derived,False
509,16,CM116072.1,,4121735,4123915,2181,5,1467,False,0.8939670932358318,micro_derived,False
511,16,CM116072.1,,4385023,4387203,2181,5,1614,False,0.9835466179159049,micro_derived,False
513,16,CM116072.1,,4525946,4528126,2181,5,1467,False,0.8939670932358318,micro_derived,False
515,16,CM116072.1,,4633896,4636569,2674,9,1632,False,0.9945155393053017,micro_derived,False
517,16,CM116072.1,,4708901,4711081,2181,5,1467,False,0.8939670932358318,micro_derived,False
519,16,CM116072.1,,4750272,4752453,2182,5,1161,False,0.7074954296160878,micro_derived,False
522,16,CM116072.1,,1893283,1895463,2181,5,1467,False,0.8939670932358318,micro_derived,False
524,16,CM116072.1,,2333915,2336095,2181,5,1467,False,0.8939670932358318,micro_derived,False
526,16,CM116072.1,,2593949,2596626,2678,9,1413,False,0.8610603290676416,micro_derived,False
528,16,CM116072.1,,2781557,2783737,2181,5,1467,False,0.8939670932358318,micro_derived,False
530,16,CM116072.1,,2901259,2903439,2181,5,1467,False,0.8939670932358318,micro_derived,False
532,16,CM116072.1,,3138970,3141642,2673,9,1395,False,0.850091407678245,micro_derived,False
534,16,CM116072.1,,3453465,3456294,2830,9,1824,False,1.1115173674588665,micro_derived,False
536,16,CM116072.1,,3696272,3698452,2181,5,1467,False,0.8939670932358318,micro_derived,False
538,16,CM116072.1,,3811145,3813325,2181,5,1614,False,0.9835466179159049,micro_derived,False
540,16,CM116072.1,,4145173,4147763,2591,8,1632,False,0.9945155393053017,micro_derived,False
542,16,CM116072.1,,4232588,4235416,2829,9,1569,False,0.9561243144424132,micro_derived,False
544,16,CM116072.1,,4408309,4411138,2830,9,1788,False,1.089579524680073,micro_derived,False
546,16,CM116072.1,,4548903,4551493,2591,8,1632,False,0.9945155393053017,micro_derived,False
557,28,CM116084.1,,7609068,7612011,2944,7,1125,False,0.6855575868372943,micro_derived,False
618,29,CM116085.1,,6991957,6993407,1451,4,900,False,0.5484460694698354,micro_derived,False
736,29,CM116085.1,,10004111,10005504,1394,4,894,False,0.5447897623400365,micro_derived,False
751,29,CM116085.1,,5372567,5373983,1417,4,912,False,0.5557586837294333,micro_derived,False
758,31,CM116087.1,,586603,588359,1757,5,876,False,0.5338208409506399,micro_derived,False
760,31,CM116087.1,,621086,622532,1447,4,918,False,0.5594149908592322,micro_derived,False
765,31,CM116087.1,,790179,791926,1748,5,897,False,0.546617915904936,micro_derived,False
767,31,CM116087.1,,1054378,1055829,1452,4,891,False,0.5429616087751371,micro_derived,False
769,31,CM116087.1,,1154399,1156156,1758,5,876,False,0.5338208409506399,micro_derived,False
771,31,CM116087.1,,1461307,1462701,1395,4,936,False,0.5703839122486288,micro_derived,False
784,31,CM116087.1,,2873691,2875137,1447,4,861,False,0.5246800731261426,micro_derived,False
786,31,CM116087.1,,3003187,3004934,1748,5,906,False,0.5521023765996343,micro_derived,False
788,31,CM116087.1,,3102339,3103789,1451,4,957,False,0.583180987202925,micro_derived,False
789,31,CM116087.1,,3652167,3653613,1447,4,1008,False,0.6142595978062158,micro_derived,False
793,31,CM116087.1,,3900044,3901801,1758,5,894,False,0.5447897623400365,micro_derived,False
795,31,CM116087.1,,4018927,4020366,1440,4,849,False,0.5173674588665448,micro_derived,False
797,31,CM116087.1,,4233068,4234823,1756,5,906,False,0.5521023765996343,micro_derived,False
806,31,CM116087.1,,682650,684100,1451,4,966,False,0.5886654478976234,micro_derived,False
808,31,CM116087.1,,720382,722139,1758,5,1101,False,0.6709323583180987,micro_derived,False
810,31,CM116087.1,,1247095,1248850,1756,5,876,False,0.5338208409506399,micro_derived,False
811,31,CM116087.1,,1326739,1328195,1457,4,822,False,0.5009140767824497,micro_derived,False
812,31,CM116087.1,,1468500,1469951,1452,4,957,False,0.583180987202925,micro_derived,False
814,31,CM116087.1,,1635968,1637722,1755,5,876,False,0.5338208409506399,micro_derived,False
816,31,CM116087.1,,1715452,1717209,1758,5,894,False,0.5447897623400365,micro_derived,False
843,31,CM116087.1,,2565219,2566975,1757,5,900,False,0.5484460694698354,micro_derived,False
845,31,CM116087.1,,2714444,2715842,1399,4,891,False,0.5429616087751371,micro_derived,False
847,31,CM116087.1,,2778730,2780180,1451,4,918,False,0.5594149908592322,micro_derived,False
851,31,CM116087.1,,2964890,2966646,1757,5,891,False,0.5429616087751371,micro_derived,False
853,31,CM116087.1,,3071990,3073746,1757,5,900,False,0.5484460694698354,micro_derived,False
855,31,CM116087.1,,3109611,3111062,1452,4,1035,False,0.6307129798903108,micro_derived,False
857,31,CM116087.1,,3352705,3354462,1758,5,900,False,0.5484460694698354,micro_derived,False
859,31,CM116087.1,,3606466,3607912,1447,4,882,False,0.5374771480804388,micro_derived,False
860,31,CM116087.1,,3712573,3714024,1452,4,1080,False,0.6581352833638026,micro_derived,False
865,31,CM116087.1,,4184742,4186488,1747,5,900,False,0.5484460694698354,micro_derived,False
874,33,CM116089.1,,2397387,2398837,1451,4,861,False,0.5246800731261426,micro_derived,False
876,33,CM116089.1,,2924655,2926101,1447,4,939,False,0.5722120658135283,micro_derived,False
878,33,CM116089.1,,4400255,4403006,2752,6,1239,False,0.7550274223034735,micro_derived,False
880,33,CM116089.1,,4566386,4569134,2749,6,1299,False,0.7915904936014625,micro_derived,False
882,33,CM116089.1,,4678193,4680940,2748,6,1227,False,0.7477148080438757,micro_derived,False
884,33,CM116089.1,,4808208,4810959,2752,6,1236,False,0.753199268738574,micro_derived,False
886,33,CM116089.1,,4856287,4859032,2746,6,1251,False,0.7623400365630713,micro_derived,False
888,33,CM116089.1,,4994023,4996774,2752,6,1236,False,0.753199268738574,micro_derived,False
890,33,CM116089.1,,5069604,5072355,2752,7,1392,False,0.8482632541133455,micro_derived,False
892,33,CM116089.1,,5311635,5314386,2752,6,1236,False,0.753199268738574,micro_derived,False
896,33,CM116089.1,,5517053,5519804,2752,6,1236,False,0.753199268738574,micro_derived,False
898,33,CM116089.1,,5570869,5573614,2746,6,1233,False,0.7513711151736746,micro_derived,False
900,33,CM116089.1,,5692613,5695363,2751,6,1233,False,0.7513711151736746,micro_derived,False
902,33,CM116089.1,,5754149,5756897,2749,6,1233,False,0.7513711151736746,micro_derived,False
904,33,CM116089.1,,5847163,5849914,2752,6,1236,False,0.753199268738574,micro_derived,False
906,33,CM116089.1,,5922427,5925173,2747,6,1233,False,0.7513711151736746,micro_derived,False
908,33,CM116089.1,,6122579,6125327,2749,6,1233,False,0.7513711151736746,micro_derived,False
910,33,CM116089.1,,6231953,6234700,2748,6,1233,False,0.7513711151736746,micro_derived,False
914,33,CM116089.1,,2783657,2785102,1446,4,843,False,0.5137111517367459,micro_derived,False
916,33,CM116089.1,,2877086,2878831,1746,5,870,False,0.5301645338208409,micro_derived,False
918,33,CM116089.1,,4491947,4494692,2746,6,1233,False,0.7513711151736746,micro_derived,False
922,33,CM116089.1,,4630431,4633185,2755,6,1236,False,0.753199268738574,micro_derived,False
926,33,CM116089.1,,4767261,4770009,2749,6,1233,False,0.7513711151736746,micro_derived,False
928,33,CM116089.1,,4953055,4955806,2752,6,1236,False,0.753199268738574,micro_derived,False
930,33,CM116089.1,,5175677,5178426,2750,6,1233,False,0.7513711151736746,micro_derived,False
932,33,CM116089.1,,5236153,5238902,2750,6,1233,False,0.7513711151736746,micro_derived,False
934,33,CM116089.1,,5268963,5271716,2754,6,1236,False,0.753199268738574,micro_derived,False
936,33,CM116089.1,,5383147,5385898,2752,6,1254,False,0.7641681901279708,micro_derived,False
938,33,CM116089.1,,5437570,5440324,2755,6,1236,False,0.753199268738574,micro_derived,False
940,33,CM116089.1,,5652436,5655183,2748,6,1233,False,0.7513711151736746,micro_derived,False
942,33,CM116089.1,,5805751,5808499,2749,6,1233,False,0.7513711151736746,micro_derived,False
944,33,CM116089.1,,5969462,5972208,2747,6,1233,False,0.7513711151736746,micro_derived,False
946,33,CM116089.1,,6075304,6078055,2752,6,1239,False,0.7550274223034735,micro_derived,False
948,33,CM116089.1,,6183517,6186265,2749,6,1233,False,0.7513711151736746,micro_derived,False
950,33,CM116089.1,,6289372,6292123,2752,6,1233,False,0.7513711151736746,micro_derived,False
952,33,CM116089.1,,6337488,6340242,2755,6,1236,False,0.753199268738574,micro_derived,False
953,34,CM116090.1,,813730,815091,1362,4,876,False,0.5338208409506399,micro_derived,False
970,34,CM116090.1,,1237684,1239122,1439,4,852,False,0.5191956124314442,micro_derived,False
971,34,CM116090.1,,1375653,1377093,1441,4,822,False,0.5009140767824497,micro_derived,False
977,34,CM116090.1,,1553977,1555424,1448,4,834,False,0.5082266910420475,micro_derived,False
978,34,CM116090.1,,1642926,1644682,1757,5,876,False,0.5338208409506399,micro_derived,False
980,34,CM116090.1,,1675795,1677242,1448,4,834,False,0.5082266910420475,micro_derived,False
981,34,CM116090.1,,1715219,1718014,2796,6,1728,False,1.053016453382084,micro_derived,False
984,34,CM116090.1,,1827716,1829156,1441,4,822,False,0.5009140767824497,micro_derived,False
986,34,CM116090.1,,1911409,1914203,2795,6,1455,False,0.886654478976234,micro_derived,False
989,34,CM116090.1,,2096797,2098239,1443,4,996,False,0.6069469835466179,micro_derived,False
991,34,CM116090.1,,2152501,2155295,2795,6,1455,False,0.886654478976234,micro_derived,False
994,34,CM116090.1,,2217548,2218988,1441,4,840,False,0.5118829981718465,micro_derived,False
996,34,CM116090.1,,2301180,2302937,1758,5,876,False,0.5338208409506399,micro_derived,False
1009,34,CM116090.1,,2627084,2628524,1441,4,822,False,0.5009140767824497,micro_derived,False
1011,34,CM116090.1,,2710965,2712722,1758,5,876,False,0.5338208409506399,micro_derived,False
1013,34,CM116090.1,,2741111,2742559,1449,4,852,False,0.5191956124314442,micro_derived,False
1018,34,CM116090.1,,2862640,2864088,1449,4,834,False,0.5082266910420475,micro_derived,False
1019,34,CM116090.1,,2901547,2904341,2795,6,1455,False,0.886654478976234,micro_derived,False
1022,34,CM116090.1,,3000811,3002566,1756,5,876,False,0.5338208409506399,micro_derived,False
1024,34,CM116090.1,,3030903,3032351,1449,4,834,False,0.5082266910420475,micro_derived,False
1033,34,CM116090.1,,3370269,3372025,1757,5,876,False,0.5338208409506399,micro_derived,False
1035,34,CM116090.1,,3459636,3461391,1756,5,876,False,0.5338208409506399,micro_derived,False
1037,34,CM116090.1,,3489783,3491231,1449,4,834,False,0.5082266910420475,micro_derived,False
1046,34,CM116090.1,,3856218,3857974,1757,5,876,False,0.5338208409506399,micro_derived,False
1050,34,CM116090.1,,3911355,3912803,1449,4,852,False,0.5191956124314442,micro_derived,False
1060,34,CM116090.1,,1068535,1069981,1447,4,846,False,0.5155393053016454,micro_derived,False
1065,34,CM116090.1,,1244730,1246170,1441,4,840,False,0.5118829981718465,micro_derived,False
1067,34,CM116090.1,,1283736,1285492,1757,5,876,False,0.5338208409506399,micro_derived,False
1069,34,CM116090.1,,1308197,1309953,1757,5,876,False,0.5338208409506399,micro_derived,False
1071,34,CM116090.1,,1333409,1335165,1757,5,876,False,0.5338208409506399,micro_derived,False
1072,34,CM116090.1,,1382532,1383979,1448,4,852,False,0.5191956124314442,micro_derived,False
1074,34,CM116090.1,,1420083,1421838,1756,5,876,False,0.5338208409506399,micro_derived,False
1079,34,CM116090.1,,1561790,1563230,1441,4,852,False,0.5191956124314442,micro_derived,False
1081,34,CM116090.1,,1594346,1596101,1756,5,876,False,0.5338208409506399,micro_derived,False
1085,34,CM116090.1,,1682790,1684230,1441,4,840,False,0.5118829981718465,micro_derived,False
1088,34,CM116090.1,,1779063,1780505,1443,4,834,False,0.5082266910420475,micro_derived,False
1098,34,CM116090.1,,2032692,2034379,1688,5,876,False,0.5338208409506399,micro_derived,False
1101,34,CM116090.1,,2103309,2104755,1447,4,1017,False,0.6197440585009141,micro_derived,False
1102,34,CM116090.1,,2224617,2226063,1447,4,849,False,0.5173674588665448,micro_derived,False
1104,34,CM116090.1,,2254316,2256072,1757,5,879,False,0.5356489945155393,micro_derived,False
1106,34,CM116090.1,,2278804,2280559,1756,5,915,False,0.5575868372943327,micro_derived,False
1107,34,CM116090.1,,2332420,2333859,1440,4,840,False,0.5118829981718465,micro_derived,False
1108,34,CM116090.1,,2634153,2635599,1447,4,849,False,0.5173674588665448,micro_derived,False
1110,34,CM116090.1,,2663829,2665584,1756,5,897,False,0.546617915904936,micro_derived,False
1112,34,CM116090.1,,2688442,2690197,1756,5,915,False,0.5575868372943327,micro_derived,False
1124,34,CM116090.1,,3037959,3039399,1441,4,822,False,0.5009140767824497,micro_derived,False
1132,34,CM116090.1,,3321891,3323333,1443,4,822,False,0.5009140767824497,micro_derived,False
1139,34,CM116090.1,,3496881,3498321,1441,4,840,False,0.5118829981718465,micro_derived,False
1148,34,CM116090.1,,3784508,3785949,1442,4,852,False,0.5191956124314442,micro_derived,False
1150,34,CM116090.1,,3810428,3812184,1757,5,1032,False,0.6288848263254113,micro_derived,False
1152,34,CM116090.1,,3835106,3836862,1757,5,876,False,0.5338208409506399,micro_derived,False
1162,35,CM116091.1,,2424436,2425829,1394,4,843,False,0.5137111517367459,micro_derived,False
1164,35,CM116091.1,,2451192,2452585,1394,4,843,False,0.5137111517367459,micro_derived,False
1166,35,CM116091.1,,3172738,3174093,1356,4,831,False,0.506398537477148,micro_derived,False
1168,35,CM116091.1,,3187352,3188745,1394,4,843,False,0.5137111517367459,micro_derived,False
1170,35,CM116091.1,,3214112,3215505,1394,4,843,False,0.5137111517367459,micro_derived,False
1174,35,CM116091.1,,3288920,3290314,1395,4,828,False,0.5045703839122486,micro_derived,False
1176,35,CM116091.1,,3369382,3371138,1757,5,867,False,0.5283363802559415,micro_derived,False
1178,35,CM116091.1,,3437582,3438943,1362,4,876,False,0.5338208409506399,micro_derived,False
1181,35,CM116091.1,,3863907,3865662,1756,5,870,False,0.5301645338208409,micro_derived,False
1183,35,CM116091.1,,4238490,4241888,3399,8,1731,False,1.0548446069469835,micro_derived,False
1184,35,CM116091.1,,4444415,4445861,1447,4,960,False,0.5850091407678245,micro_derived,False
1189,35,CM116091.1,,4761830,4763586,1757,5,867,False,0.5283363802559415,micro_derived,False
1197,35,CM116091.1,,4984787,4986180,1394,4,843,False,0.5137111517367459,micro_derived,False
1205,35,CM116091.1,,5193972,5195730,1759,5,996,False,0.6069469835466179,micro_derived,False
1208,35,CM116091.1,,5389351,5390713,1363,4,876,False,0.5338208409506399,micro_derived,False
1210,35,CM116091.1,,5486792,5488549,1758,5,942,False,0.5740402193784278,micro_derived,False
1212,35,CM116091.1,,5643180,5644927,1748,5,876,False,0.5338208409506399,micro_derived,False
1214,35,CM116091.1,,5730066,5731511,1446,4,861,False,0.5246800731261426,micro_derived,False
1218,35,CM116091.1,,6000071,6001829,1759,5,861,False,0.5246800731261426,micro_derived,False
1220,35,CM116091.1,,6798600,6799955,1356,4,831,False,0.506398537477148,micro_derived,False
1222,35,CM116091.1,,6916770,6918529,1760,5,987,False,0.6014625228519196,micro_derived,False
1226,35,CM116091.1,,7181417,7182863,1447,4,1008,False,0.6142595978062158,micro_derived,False
1230,35,CM116091.1,,7775650,7777088,1439,4,849,False,0.5173674588665448,micro_derived,False
1234,35,CM116091.1,,8331176,8332625,1450,4,879,False,0.5356489945155393,micro_derived,False
1246,35,CM116091.1,,8580882,8582269,1388,4,834,False,0.5082266910420475,micro_derived,False
1255,35,CM116091.1,,9149135,9150581,1447,4,1008,False,0.6142595978062158,micro_derived,False
1257,35,CM116091.1,,9399778,9401191,1414,4,1005,False,0.6124314442413162,micro_derived,False
1262,35,CM116091.1,,9670819,9672265,1447,4,861,False,0.5246800731261426,micro_derived,False
