locus_id,chrom,chrom_class,genomic_span_bp,cds_length_bp,coverage_frac,pct_mroh_of_span,est_heat_repeats
87,16,micro_derived,2893,1296,0.7897623400365631,44.79778776356723,11
88,16,micro_derived,2892,969,0.5904936014625228,33.50622406639004,8
89,16,micro_derived,2892,1296,0.7897623400365631,44.81327800829876,11
90,16,micro_derived,2957,1359,0.8281535648994516,45.95874196821102,11
92,16,micro_derived,2891,1296,0.7897623400365631,44.8287789692148,11
93,16,micro_derived,2954,1359,0.8281535648994516,46.005416384563304,11
94,16,micro_derived,2892,1296,0.7897623400365631,44.81327800829876,11
95,16,micro_derived,2892,1296,0.7897623400365631,44.81327800829876,11
96,16,micro_derived,2892,1296,0.7897623400365631,44.81327800829876,11
97,16,micro_derived,2955,1359,0.8281535648994516,45.98984771573604,11
98,16,micro_derived,2883,1287,0.7842778793418648,44.640998959417274,11
99,16,micro_derived,2955,1359,0.8281535648994516,45.98984771573604,11
100,16,micro_derived,2956,1356,0.8263254113345521,45.87280108254398,11
101,16,micro_derived,2893,1296,0.7897623400365631,44.79778776356723,11
102,16,micro_derived,3422,1269,0.773308957952468,37.083576855639976,11
103,16,micro_derived,2883,1287,0.7842778793418648,44.640998959417274,11
104,16,micro_derived,2892,999,0.6087751371115173,34.54356846473029,8
105,21,micro_derived,3521,1353,0.8244972577696527,38.42658335700085,11
106,22,micro_derived,3504,1344,0.8190127970749543,38.35616438356164,11
107,22,micro_derived,3524,1353,0.8244972577696527,38.3938706015891,11
108,24,micro_derived,9258,1788,1.089579524680073,19.31302657161374,15
109,24,micro_derived,2579,1185,0.7221206581352834,45.948041876696394,10
110,24,micro_derived,2814,1230,0.7495429616087751,43.71002132196162,10
111,25,micro_derived,3487,1839,1.1206581352833638,52.73874390593634,15
112,25,micro_derived,3292,1551,0.9451553930530164,47.1142162818955,13
113,25,micro_derived,3512,1329,0.8098720292504571,37.84168564920273,11
114,25,micro_derived,3489,1686,1.0274223034734915,48.32330180567498,14
115,25,micro_derived,3298,1509,0.919561243144424,45.75500303214069,13
117,25,micro_derived,3419,1710,1.0420475319926874,50.01462415911085,14
118,25,micro_derived,3590,1767,1.076782449725777,49.220055710306404,15
119,25,micro_derived,3298,1509,0.919561243144424,45.75500303214069,13
120,25,micro_derived,3490,2043,1.2449725776965266,58.53868194842406,17
121,25,micro_derived,3459,1671,1.0182815356489945,48.308759757155244,14
122,25,micro_derived,3523,1353,0.8244972577696527,38.404768663071245,11
124,25,micro_derived,3493,1863,1.1352833638025597,53.33524191239623,16
125,25,micro_derived,3299,1659,1.0109689213893966,50.287966050318275,14
126,25,micro_derived,3249,1752,1.0676416819012795,53.92428439519852,15
127,25,micro_derived,3488,1701,1.036563071297989,48.767201834862384,14
128,25,micro_derived,3441,1512,0.9213893967093236,43.94071490845685,13
129,25,micro_derived,3361,1572,0.9579524680073126,46.77179410889617,13
131,25,micro_derived,3442,1800,1.0968921389396709,52.29517722254503,15
132,25,micro_derived,3298,1509,0.919561243144424,45.75500303214069,13
133,25,micro_derived,3641,1722,1.0493601462522852,47.29469925844548,14
134,25,micro_derived,3298,1509,0.919561243144424,45.75500303214069,13
135,25,micro_derived,3360,1572,0.9579524680073126,46.785714285714285,13
136,25,micro_derived,3298,1509,0.919561243144424,45.75500303214069,13
137,25,micro_derived,3297,1515,0.923217550274223,45.950864422202,13
139,25,micro_derived,3411,1629,0.9926873857404022,47.75725593667546,14
141,25,micro_derived,3445,1215,0.7404021937842779,35.268505079825836,10
142,25,micro_derived,3297,1656,1.0091407678244972,50.227479526842586,14
143,25,micro_derived,3507,1344,0.8190127970749543,38.32335329341318,11
144,25,micro_derived,3500,1344,0.8190127970749543,38.4,11
146,25,micro_derived,3420,1743,1.0621572212065813,50.96491228070176,15
147,25,micro_derived,3490,1569,0.9561243144424132,44.95702005730659,13
148,25,micro_derived,3451,1662,1.012797074954296,48.159953636627066,14
149,25,micro_derived,3360,1572,0.9579524680073126,46.785714285714285,13
150,25,micro_derived,3321,1515,0.923217550274223,45.61878952122855,13
151,25,micro_derived,3296,1281,0.7806215722120659,38.86529126213592,11
152,25,micro_derived,3298,1509,0.919561243144424,45.75500303214069,13
153,25,micro_derived,3430,1380,0.8409506398537477,40.2332361516035,12
154,25,micro_derived,3443,1827,1.113345521023766,53.064188207958175,15
155,25,micro_derived,3298,1509,0.919561243144424,45.75500303214069,13
156,25,micro_derived,3488,1767,1.076782449725777,50.65940366972477,15
157,25,micro_derived,3514,1344,0.8190127970749543,38.24701195219124,11
158,25,micro_derived,3368,1728,1.053016453382084,51.306413301662715,14
159,25,micro_derived,3520,1353,0.8244972577696527,38.4375,11
160,25,micro_derived,3494,1605,0.9780621572212066,45.935890097309674,13
161,25,micro_derived,3297,1620,0.9872029250457038,49.13557779799818,14
163,28,micro_derived,3517,1904,1.1602681291895185,54.1370486209838,16
164,28,micro_derived,2948,1326,0.8080438756855576,44.97964721845319,11
165,28,micro_derived,3298,1710,1.0420475319926874,51.849605821710135,14
166,28,micro_derived,2923,1431,0.8720292504570384,48.95655148819706,12
167,29,micro_derived,3296,1521,0.926873857404022,46.146844660194176,13
168,29,micro_derived,3439,1548,0.943327239488117,45.01308519918581,13
169,29,micro_derived,3322,1728,1.053016453382084,52.016857314870556,14
170,29,micro_derived,3246,1608,0.979890310786106,49.53789279112754,13
171,29,micro_derived,3510,1320,0.8043875685557587,37.60683760683761,11
172,29,micro_derived,3489,1416,0.8628884826325411,40.58469475494411,12
173,29,micro_derived,12369,1929,1.1755027422303477,15.595440213436817,16
174,29,micro_derived,18348,1560,0.9506398537477148,8.502289077828646,13
175,29,micro_derived,3249,1992,1.2138939670932358,61.31117266851339,17
176,29,micro_derived,16939,2637,1.606946983546618,15.567625007379421,22
177,29,micro_derived,3249,1605,0.9780621572212066,49.39981532779317,13
178,29,micro_derived,3479,1581,0.9634369287020108,45.44409313020983,13
179,29,micro_derived,3489,1860,1.13345521023766,53.310404127257094,16
180,29,micro_derived,3508,1380,0.8409506398537477,39.33865450399088,12
181,29,micro_derived,23380,1365,0.8318098720292505,5.838323353293413,11
182,29,micro_derived,3436,1488,0.906764168190128,43.30616996507567,12
183,29,micro_derived,3489,1251,0.7623400365630713,35.85554600171969,10
184,29,micro_derived,3247,1653,1.0073126142595978,50.90853095164768,14
185,29,micro_derived,3502,1686,1.0274223034734915,48.14391776127927,14
186,29,micro_derived,3479,1503,0.9159049360146252,43.202069560218455,13
187,29,micro_derived,3362,1470,0.8957952468007313,43.7239738251041,12
188,29,micro_derived,3487,1650,1.0054844606946984,47.3186119873817,14
189,29,micro_derived,3442,1461,0.8903107861060329,42.446252178965715,12
190,29,micro_derived,3491,1182,0.720292504570384,33.858493268404466,10
191,29,micro_derived,3249,1605,0.9780621572212066,49.39981532779317,13
192,29,micro_derived,3500,1569,0.9561243144424132,44.82857142857143,13
193,29,micro_derived,3508,1662,1.012797074954296,47.377423033067274,14
194,29,micro_derived,3246,1653,1.0073126142595978,50.92421441774492,14
195,29,micro_derived,3488,1530,0.9323583180987204,43.86467889908257,13
196,29,micro_derived,3456,1521,0.926873857404022,44.01041666666667,13
197,29,micro_derived,3248,1608,0.979890310786106,49.50738916256158,13
198,29,micro_derived,3509,1674,1.020109689213894,47.705899116557426,14
199,29,micro_derived,3151,1512,0.9213893967093236,47.984766740717234,13
200,29,micro_derived,3650,1479,0.9012797074954296,40.52054794520548,12
201,29,micro_derived,18088,2352,1.43327239488117,13.003095975232199,20
202,30,micro_derived,3485,1593,0.9707495429616088,45.71018651362984,13
203,30,micro_derived,3058,1488,0.906764168190128,48.6592544146501,12
204,30,micro_derived,3489,1515,0.923217550274223,43.42218400687876,13
205,30,micro_derived,3486,1671,1.0182815356489945,47.93459552495697,14
206,30,micro_derived,3491,1560,0.9506398537477148,44.686336293325695,13
207,30,micro_derived,3484,1587,0.9670932358318098,45.55109070034443,13
208,30,micro_derived,3321,1533,0.9341864716636198,46.160794941282745,13
209,30,micro_derived,3496,1743,1.0621572212065813,49.85697940503432,15
210,30,micro_derived,3236,1755,1.0694698354661791,54.2336217552534,15
211,30,micro_derived,3356,1554,0.946983546617916,46.30512514898689,13
212,30,micro_derived,2945,1221,0.7440585009140768,41.460101867572156,10
213,30,micro_derived,3349,1443,0.8793418647166362,43.08748880262765,12
214,30,micro_derived,3239,1020,0.6215722120658135,31.491200987959246,8
215,30,micro_derived,3499,1758,1.0712979890310783,50.24292655044298,15
216,30,micro_derived,4005,1821,1.1096892138939671,45.46816479400749,15
217,30,micro_derived,3429,1776,1.0822669104204754,51.793525809273845,15
218,30,micro_derived,3446,1338,0.8153564899451554,38.827626233313985,11
219,30,micro_derived,3991,1407,0.8574040219378428,35.25432222500626,12
220,30,micro_derived,3490,1968,1.19926873857404,56.38968481375358,16
221,30,micro_derived,3441,1311,0.7989031078610603,38.09938971229293,11
222,30,micro_derived,3490,1593,0.9707495429616088,45.644699140401144,13
223,30,micro_derived,3355,1419,0.8647166361974405,42.295081967213115,12
224,30,micro_derived,3510,1374,0.8372943327239488,39.14529914529915,11
225,30,micro_derived,3355,1737,1.0585009140767825,51.77347242921013,14
226,30,micro_derived,3423,1569,0.9561243144424132,45.83698510078878,13
227,30,micro_derived,3427,1422,0.8665447897623401,41.49401809162533,12
228,30,micro_derived,3441,1629,0.9926873857404022,47.34088927637315,14
229,30,micro_derived,3300,1494,0.9104204753199268,45.27272727272727,12
230,30,micro_derived,3427,1824,1.1115173674588663,53.224394514152316,15
231,30,micro_derived,3223,1644,1.0018281535648994,51.008377288240766,14
232,30,micro_derived,3509,1419,0.8647166361974405,40.43887147335423,12
233,30,micro_derived,2552,996,0.6069469835466179,39.0282131661442,8
234,30,micro_derived,3392,1605,0.9780621572212066,47.31721698113208,13
235,30,micro_derived,3428,1815,1.106032906764168,52.9463243873979,15
236,30,micro_derived,3489,1584,0.9652650822669104,45.399828030954424,13
237,30,micro_derived,3178,1299,0.7915904936014625,40.8747640025173,11
238,31,micro_derived,7506,1944,1.1846435100548447,25.899280575539567,16
239,31,micro_derived,3370,1231,0.7501523461304083,36.52818991097923,10
240,31,micro_derived,3358,1350,0.8226691042047533,40.20250148898153,11
241,31,micro_derived,3487,1569,0.9561243144424132,44.995698308001145,13
242,31,micro_derived,3305,1515,0.923217550274223,45.839636913767016,13
243,31,micro_derived,12633,1527,0.9305301645338208,12.087390168606031,13
244,31,micro_derived,3367,1230,0.7495429616087751,36.531036531036534,10
245,31,micro_derived,3373,1656,1.0091407678244972,49.095760450637414,14
246,31,micro_derived,3489,1569,0.9561243144424132,44.96990541702493,13
247,31,micro_derived,3550,1763,1.0743449116392445,49.66197183098592,15
248,31,micro_derived,3487,1743,1.0621572212065813,49.98566102667049,15
249,31,micro_derived,3373,1239,0.7550274223034735,36.73287874295879,10
250,31,micro_derived,3324,1581,0.9634369287020108,47.56317689530686,13
251,31,micro_derived,3323,1692,1.0310786106032908,50.91784532049353,14
252,31,micro_derived,3487,1563,0.9524680073126144,44.823630628047034,13
253,31,micro_derived,3261,1332,0.8117001828153565,40.84636614535418,11
254,31,micro_derived,3490,1569,0.9561243144424132,44.95702005730659,13
255,31,micro_derived,3486,1878,1.1444241316270567,53.87263339070568,16
256,31,micro_derived,2948,1095,0.6672760511882998,37.1438263229308,9
257,31,micro_derived,3283,1257,0.7659963436928702,38.28815108132805,10
258,31,micro_derived,2472,951,0.5795246800731262,38.470873786407765,8
259,31,micro_derived,3489,1293,0.7879341864716636,37.05932932072227,11
260,31,micro_derived,3488,1677,1.0219378427787935,48.07912844036697,14
261,31,micro_derived,3438,1551,0.9451553930530164,45.11343804537522,13
262,31,micro_derived,3489,1443,0.8793418647166362,41.3585554600172,12
263,31,micro_derived,3456,1578,0.9616087751371116,45.65972222222222,13
264,31,micro_derived,3437,1626,0.9908592321755028,47.30869944719232,14
265,31,micro_derived,3480,1671,1.0182815356489945,48.01724137931034,14
266,31,micro_derived,3507,1701,1.036563071297989,48.50299401197605,14
267,31,micro_derived,3439,1548,0.943327239488117,45.01308519918581,13
268,31,micro_derived,3298,1509,0.919561243144424,45.75500303214069,13
269,32,micro_derived,3443,1419,0.8647166361974405,41.21405750798722,12
270,32,micro_derived,3218,1194,0.7276051188299817,37.10379117464264,10
271,32,micro_derived,3459,1422,0.8665447897623401,41.110147441457066,12
272,32,micro_derived,3390,1311,0.7989031078610603,38.67256637168141,11
273,32,micro_derived,3437,1323,0.8062157221206582,38.4928716904277,11
274,32,micro_derived,3486,1344,0.8190127970749543,38.55421686746988,11
275,32,micro_derived,3460,1428,0.870201096892139,41.27167630057804,12
276,32,micro_derived,3508,1296,0.7897623400365631,36.94412770809578,11
277,32,micro_derived,3418,1149,0.70018281535649,33.61614979520187,10
280,33,micro_derived,3437,1785,1.0877513711151736,51.93482688391039,15
281,33,micro_derived,3455,1392,0.8482632541133455,40.28943560057887,12
283,33,micro_derived,3437,1656,1.0091407678244972,48.18155368053535,14
284,33,micro_derived,3321,1497,0.9122486288848264,45.07678410117435,12
285,33,micro_derived,3489,1611,0.9817184643510056,46.173688736027515,13
286,33,micro_derived,3487,1866,1.1371115173674589,53.51304846572985,16
287,33,micro_derived,3321,1497,0.9122486288848264,45.07678410117435,12
288,33,micro_derived,15448,2463,1.5009140767824498,15.94381149663387,21
289,33,micro_derived,3436,1518,0.9250457038391224,44.17927823050058,13
290,33,micro_derived,3489,1587,0.9670932358318098,45.48581255374033,13
291,33,micro_derived,7547,2274,1.3857404021937842,30.131177951503908,19
292,33,micro_derived,3324,1644,1.0018281535648994,49.458483754512635,14
293,33,micro_derived,3324,1497,0.9122486288848264,45.03610108303249,12
294,33,micro_derived,3177,1533,0.9341864716636198,48.253068932955614,13
295,33,micro_derived,3321,1407,0.8574040219378428,42.36675700090334,12
296,33,micro_derived,3787,1302,0.793418647166362,34.380776340110906,11
297,33,micro_derived,3456,1536,0.9360146252285192,44.44444444444444,13
298,33,micro_derived,3424,1866,1.1371115173674589,54.497663551401864,16
299,33,micro_derived,3321,1533,0.9341864716636198,46.160794941282745,13
300,33,micro_derived,3508,1374,0.8372943327239488,39.16761687571266,11
301,33,micro_derived,3439,1542,0.939670932358318,44.838615876708346,13
302,33,micro_derived,3296,1704,1.0383912248628884,51.69902912621359,14
303,34,micro_derived,3298,1509,0.919561243144424,45.75500303214069,13
304,34,micro_derived,3465,1575,0.959780621572212,45.45454545454545,13
305,34,micro_derived,3416,1368,0.8336380255941499,40.04683840749414,11
306,34,micro_derived,3438,1653,1.0073126142595978,48.08027923211169,14
307,34,micro_derived,16803,3360,2.047531992687386,19.996429209069806,28
308,34,micro_derived,3319,1350,0.8226691042047533,40.67490207893944,11
309,34,micro_derived,3432,1689,1.0292504570383911,49.21328671328671,14
310,34,micro_derived,3488,1611,0.9817184643510056,46.18692660550459,13
311,34,micro_derived,3455,1935,1.1791590493601465,56.00578871201157,16
312,34,micro_derived,3487,1821,1.1096892138939671,52.222540866073984,15
313,34,micro_derived,3454,1614,0.9835466179159048,46.728430804863926,13
314,34,micro_derived,3486,1830,1.1151736745886651,52.49569707401033,15
315,34,micro_derived,3152,1515,0.923217550274223,48.06472081218274,13
316,34,micro_derived,11600,1734,1.056672760511883,14.948275862068966,14
317,34,micro_derived,3505,1365,0.8318098720292505,38.944365192582026,11
318,34,micro_derived,3734,1533,0.9341864716636198,41.055168719871446,13
319,34,micro_derived,3645,1992,1.2138939670932358,54.65020576131687,17
320,34,micro_derived,3248,1569,0.9561243144424132,48.30665024630542,13
321,34,micro_derived,3489,1593,0.9707495429616088,45.65778159931212,13
322,34,micro_derived,3646,1455,0.886654478976234,39.906747120131655,12
323,34,micro_derived,3396,1628,0.992078001218769,47.93875147232038,14
324,34,micro_derived,3523,1329,0.8098720292504571,37.723531081464664,11
325,34,micro_derived,3488,1593,0.9707495429616088,45.67087155963303,13
326,34,micro_derived,3489,1836,1.1188299817184644,52.62252794496991,15
327,35,micro_derived,3394,1278,0.7787934186471663,37.65468473777254,11
328,35,micro_derived,3395,1527,0.9305301645338208,44.9779086892489,13
329,35,micro_derived,3395,1233,0.7513711151736746,36.318114874815905,10
330,35,micro_derived,3395,1560,0.9506398537477148,45.9499263622975,13
331,35,micro_derived,3479,1650,1.0054844606946984,47.42742167289451,14
332,35,micro_derived,3384,1542,0.939670932358318,45.56737588652482,13
333,35,micro_derived,3393,1560,0.9506398537477148,45.97701149425287,13
334,35,micro_derived,3478,1701,1.036563071297989,48.90741805635423,14
335,35,micro_derived,3394,1560,0.9506398537477148,45.9634649381261,13
336,35,micro_derived,3389,1587,0.9670932358318098,46.82797285334907,13
337,35,micro_derived,3477,1323,0.8062157221206582,38.05004314063848,11
338,35,micro_derived,3395,1560,0.9506398537477148,45.9499263622975,13
339,35,micro_derived,25759,2919,1.7787934186471663,11.331961644473775,24
340,35,micro_derived,3394,1674,1.020109689213894,49.3223335297584,14
341,35,micro_derived,3395,1653,1.0073126142595978,48.68924889543446,14
342,35,micro_derived,3392,1487,0.9061547836684948,43.83844339622642,12
343,35,micro_derived,3321,1626,0.9908592321755028,48.96115627822945,14
344,35,micro_derived,3466,1707,1.040219378427788,49.249855741488744,14
345,35,micro_derived,3402,1542,0.939670932358318,45.326278659611994,13
346,35,micro_derived,3401,1635,0.9963436928702012,48.07409585416054,14
347,35,micro_derived,3394,1536,0.9360146252285192,45.256334708308785,13
348,35,micro_derived,3394,1560,0.9506398537477148,45.9634649381261,13
349,35,micro_derived,3401,1389,0.8464351005484461,40.84092913848868,12
350,35,micro_derived,3395,1653,1.0073126142595978,48.68924889543446,14
351,35,micro_derived,3473,1644,1.0018281535648994,47.33659660236107,14
352,35,micro_derived,3398,1569,0.9561243144424132,46.174220129487935,13
353,35,micro_derived,3400,1659,1.0109689213893966,48.79411764705882,14
354,35,micro_derived,3395,1560,0.9506398537477148,45.9499263622975,13
355,35,micro_derived,3395,1668,1.016453382084095,49.13107511045655,14
356,35,micro_derived,3395,1560,0.9506398537477148,45.9499263622975,13
357,35,micro_derived,3391,1536,0.9360146252285192,45.29637275140077,13
358,35,micro_derived,3393,1641,1.0,48.36427939876216,14
359,35,micro_derived,3387,1692,1.0310786106032908,49.95571302037201,14
360,35,micro_derived,3394,1560,0.9506398537477148,45.9634649381261,13
361,35,micro_derived,3394,1536,0.9360146252285192,45.256334708308785,13
362,35,micro_derived,3479,1230,0.7495429616087751,35.354987065248636,10
363,35,micro_derived,3386,1224,0.7458866544789763,36.148848198464265,10
364,35,micro_derived,3322,1602,0.9762340036563072,48.22396146899458,13
365,35,micro_derived,3394,1734,1.056672760511883,51.09015910430171,14
366,35,micro_derived,3394,1272,0.7751371115173674,37.4779021803182,11
367,35,micro_derived,3339,1596,0.9725776965265084,47.79874213836478,13
368,35,micro_derived,3394,1659,1.0109689213893966,48.88037713612257,14
369,35,micro_derived,3395,1560,0.9506398537477148,45.9499263622975,13
370,35,micro_derived,3388,1530,0.9323583180987204,45.15938606847698,13
371,35,micro_derived,3540,1698,1.0347349177330896,47.96610169491525,14
372,35,micro_derived,3321,1488,0.906764168190128,44.80578139114724,12
373,35,micro_derived,3381,1506,0.9177330895795248,44.54303460514641,13
374,35,micro_derived,3395,1251,0.7623400365630713,36.84830633284242,10
375,36,micro_derived,3480,1404,0.8555758683729433,40.3448275862069,12
376,36,micro_derived,3466,1629,0.9926873857404022,46.99942296595499,14
377,36,micro_derived,3474,1560,0.9506398537477148,44.90500863557859,13
378,36,micro_derived,3424,1833,1.117001828153565,53.53387850467289,15
379,36,micro_derived,3283,1371,0.8354661791590493,41.76058483094731,11
380,36,micro_derived,2282,957,0.583180987202925,41.93689745836985,8
381,36,micro_derived,4087,1821,1.1096892138939671,44.55590897969171,15
382,36,micro_derived,3691,1898,1.1566118220597197,51.42237875914386,16
383,36,micro_derived,3302,1464,0.8921389396709324,44.33676559660812,12
384,36,micro_derived,3449,1515,0.923217550274223,43.9257755871267,13
385,36,micro_derived,3249,1320,0.8043875685557587,40.62788550323177,11
386,36,micro_derived,3439,1518,0.9250457038391224,44.14073858679849,13
387,36,micro_derived,3490,1356,0.8263254113345521,38.853868194842406,11
388,37,micro_derived,3514,1344,0.8190127970749543,38.24701195219124,11
389,37,micro_derived,3519,1230,0.7495429616087751,34.95311167945439,10
390,37,micro_derived,3506,1344,0.8190127970749543,38.3342840844267,11
391,37,micro_derived,3459,1431,0.8720292504570384,41.37033824804857,12
392,37,micro_derived,3372,1260,0.7678244972577697,37.36654804270463,10
393,37,micro_derived,3484,1545,0.9414990859232176,44.34557979334099,13
394,37,micro_derived,3459,1446,0.8811700182815356,41.803989592367735,12
395,37,micro_derived,3511,1362,0.829981718464351,38.79236684705212,11
396,37,micro_derived,3350,1296,0.7897623400365631,38.6865671641791,11
397,37,micro_derived,3440,1476,0.8994515539305301,42.906976744186046,12
398,37,micro_derived,3483,1266,0.7714808043875686,36.3479758828596,11
399,37,micro_derived,3512,1344,0.8190127970749543,38.26879271070615,11
400,37,micro_derived,3348,1320,0.8043875685557587,39.42652329749104,11
401,37,micro_derived,3482,1257,0.7659963436928702,36.099942561746126,10
402,37,micro_derived,3359,1488,0.906764168190128,44.298898481690976,12
403,37,micro_derived,17237,1632,0.9945155393053016,9.468004873237803,14
405,37,micro_derived,3324,1284,0.7824497257769653,38.628158844765345,11
406,37,micro_derived,3417,1776,1.0822669104204754,51.975417032484636,15
407,37,micro_derived,3443,1509,0.919561243144424,43.828056927098466,13
408,37,micro_derived,3439,1542,0.939670932358318,44.838615876708346,13
409,37,micro_derived,3297,1620,0.9872029250457038,49.13557779799818,14
413,Z,sex_chrom,1968,1041,0.6343692870201096,52.89634146341463,9
414,Z,sex_chrom,3075,1686,1.0274223034734915,54.82926829268293,14
